pv,frame_interval_sec
13ARV240:image1:ArrayData,1.4789118766784668
13ARV240:image1:ArrayData,1.9951286315917969
13ARV240:image1:ArrayData,1.995492696762085
13ARV240:image1:ArrayData,2.000068187713623
13ARV240:image1:ArrayData,2.015165328979492
13ARV240:image1:ArrayData,1.9830601215362549
13ARV240:image1:ArrayData,2.0014936923980713
13ARV240:image1:ArrayData,1.9987971782684326
13ARV240:image1:ArrayData,2.0039350986480713
13ARV240:image1:ArrayData,2.008711338043213
13ARV240:image1:ArrayData,1.9887187480926514
13ARV240:image1:ArrayData,2.0123066902160645
13ARV240:image1:ArrayData,1.9859590530395508
13ARV240:image1:ArrayData,2.0110771656036377
13ARV240:image1:ArrayData,1.992055892944336
13ARV240:image1:ArrayData,1.9998574256896973
13ARV240:image1:ArrayData,1.9984352588653564
13ARV240:image1:ArrayData,2.002208709716797
13ARV240:image1:ArrayData,2.0021979808807373
13ARV240:image1:ArrayData,1.9969501495361328
13ARV240:image1:ArrayData,2.0005338191986084
13ARV240:image1:ArrayData,2.006397247314453
13ARV240:image1:ArrayData,1.9930527210235596
13ARV240:image1:ArrayData,2.0021557807922363
13ARV240:image1:ArrayData,1.9984371662139893
13ARV240:image1:ArrayData,1.9998929500579834
13ARV240:image1:ArrayData,2.001544713973999
13ARV240:image1:ArrayData,2.009660482406616
13ARV240:image1:ArrayData,1.9892752170562744
13ARV240:image1:ArrayData,2.007181406021118
13ARV240:image1:ArrayData,1.9965953826904297
13ARV240:image1:ArrayData,2.007370710372925
13ARV240:image1:ArrayData,1.9884264469146729
13ARV240:image1:ArrayData,2.007823944091797
13ARV240:image1:ArrayData,1.994854211807251
13ARV240:image1:ArrayData,1.9982860088348389
13ARV240:image1:ArrayData,1.9997875690460205
13ARV240:image1:ArrayData,2.00504732131958
13ARV240:image1:ArrayData,1.996910572052002
13ARV240:image1:ArrayData,2.0002450942993164
13ARV240:image1:ArrayData,1.9997169971466064
13ARV240:image1:ArrayData,1.9987187385559082
13ARV240:image1:ArrayData,2.002589464187622
13ARV240:image1:ArrayData,1.999063491821289
13ARV240:image1:ArrayData,2.00639009475708
13ARV240:image1:ArrayData,1.9943790435791016
13ARV240:image1:ArrayData,1.998119831085205
13ARV240:image1:ArrayData,2.0004422664642334
13ARV240:image1:ArrayData,2.0017848014831543
13ARV240:image1:ArrayData,1.999953269958496
13ARV240:image1:ArrayData,1.9998962879180908
13ARV240:image1:ArrayData,2.0002424716949463
13ARV240:image1:ArrayData,2.0001163482666016
13ARV240:image1:ArrayData,2.0002195835113525
13ARV240:image1:ArrayData,1.9980218410491943
13ARV240:image1:ArrayData,1.9998102188110352
13ARV240:image1:ArrayData,2.0010738372802734
13ARV240:image1:ArrayData,2.000805139541626
13ARV240:image1:ArrayData,1.9986674785614014
13ARV240:image1:ArrayData,2.007446050643921
13ARV240:image1:ArrayData,2.000394344329834
13ARV240:image1:ArrayData,2.0000839233398438
13ARV240:image1:ArrayData,1.9947013854980469
13ARV240:image1:ArrayData,1.9996302127838135
13ARV240:image1:ArrayData,2.0002329349517822
13ARV240:image1:ArrayData,2.0000901222229004
13ARV240:image1:ArrayData,1.9981906414031982
13ARV240:image1:ArrayData,2.0001261234283447
13ARV240:image1:ArrayData,1.9995436668395996
13ARV240:image1:ArrayData,2.011463165283203
13ARV240:image1:ArrayData,1.9908761978149414
13ARV240:image1:ArrayData,2.0080645084381104
13ARV240:image1:ArrayData,1.997816801071167
13ARV240:image1:ArrayData,2.0008442401885986
13ARV240:image1:ArrayData,1.9931986331939697
13ARV240:image1:ArrayData,2.0038094520568848
13ARV240:image1:ArrayData,2.000753879547119
13ARV240:image1:ArrayData,1.9909133911132812
13ARV240:image1:ArrayData,2.015956163406372
13ARV240:image1:ArrayData,1.9944415092468262
13ARV240:image1:ArrayData,1.9987289905548096
13ARV240:image1:ArrayData,1.9988832473754883
13ARV240:image1:ArrayData,1.997788906097412
13ARV240:image1:ArrayData,2.003099203109741
13ARV240:image1:ArrayData,2.0004336833953857
13ARV240:image1:ArrayData,1.9938673973083496
13ARV240:image1:ArrayData,1.9978528022766113
13ARV240:image1:ArrayData,2.003006935119629
13ARV240:image1:ArrayData,1.9973363876342773
13ARV240:image1:ArrayData,2.0025274753570557
13ARV240:image1:ArrayData,2.002058506011963
13ARV240:image1:ArrayData,2.0019845962524414
13ARV240:image1:ArrayData,1.9940073490142822
13ARV240:image1:ArrayData,2.004157543182373
13ARV240:image1:ArrayData,1.9975919723510742
13ARV240:image1:ArrayData,2.0028164386749268
13ARV240:image1:ArrayData,1.996206283569336
13ARV240:image1:ArrayData,2.0017385482788086
13ARV240:image1:ArrayData,2.0072643756866455
13ARV240:image1:ArrayData,1.9932692050933838
13ARV240:image1:ArrayData,2.007819414138794
13ARV240:image1:ArrayData,1.9911103248596191
13ARV240:image1:ArrayData,2.008784055709839
13ARV240:image1:ArrayData,1.994879961013794
13ARV240:image1:ArrayData,2.003999710083008
13ARV240:image1:ArrayData,2.003817558288574
13ARV240:image1:ArrayData,1.9964752197265625
13ARV240:image1:ArrayData,1.9954426288604736
13ARV240:image1:ArrayData,2.0001912117004395
13ARV240:image1:ArrayData,1.9996333122253418
13ARV240:image1:ArrayData,1.9984002113342285
13ARV240:image1:ArrayData,2.000582456588745
13ARV240:image1:ArrayData,2.000159740447998
13ARV240:image1:ArrayData,2.0011322498321533
13ARV240:image1:ArrayData,2.0005898475646973
13ARV240:image1:ArrayData,1.998420238494873
13ARV240:image1:ArrayData,1.999692678451538
13ARV240:image1:ArrayData,2.0004994869232178
13ARV240:image1:ArrayData,1.9998486042022705
13ARV240:image1:ArrayData,2.0063419342041016
13ARV240:image1:ArrayData,1.9937496185302734
