pv,frame_interval_sec
13ARV240:image1:ArrayData,0.15579557418823242
13ARV240:image1:ArrayData,0.4899277687072754
13ARV240:image1:ArrayData,0.49977707862854004
13ARV240:image1:ArrayData,0.5016763210296631
13ARV240:image1:ArrayData,0.5043230056762695
13ARV240:image1:ArrayData,0.4947378635406494
13ARV240:image1:ArrayData,0.4975109100341797
13ARV240:image1:ArrayData,0.49898362159729004
13ARV240:image1:ArrayData,0.5059950351715088
13ARV240:image1:ArrayData,0.4958524703979492
13ARV240:image1:ArrayData,0.5002458095550537
13ARV240:image1:ArrayData,0.5020132064819336
13ARV240:image1:ArrayData,0.5004234313964844
13ARV240:image1:ArrayData,0.49768495559692383
13ARV240:image1:ArrayData,0.4987146854400635
13ARV240:image1:ArrayData,0.5052635669708252
13ARV240:image1:ArrayData,0.5018570423126221
13ARV240:image1:ArrayData,0.49344348907470703
13ARV240:image1:ArrayData,0.5034849643707275
13ARV240:image1:ArrayData,0.49983859062194824
13ARV240:image1:ArrayData,0.502701997756958
13ARV240:image1:ArrayData,0.4925405979156494
13ARV240:image1:ArrayData,0.51820969581604
13ARV240:image1:ArrayData,0.48090434074401855
13ARV240:image1:ArrayData,0.5005781650543213
13ARV240:image1:ArrayData,0.5078744888305664
13ARV240:image1:ArrayData,0.5104618072509766
13ARV240:image1:ArrayData,0.48490047454833984
13ARV240:image1:ArrayData,0.4963197708129883
13ARV240:image1:ArrayData,0.5221068859100342
13ARV240:image1:ArrayData,0.49886465072631836
13ARV240:image1:ArrayData,0.4836118221282959
13ARV240:image1:ArrayData,0.499208927154541
13ARV240:image1:ArrayData,0.5065462589263916
13ARV240:image1:ArrayData,0.49766111373901367
13ARV240:image1:ArrayData,0.49332618713378906
13ARV240:image1:ArrayData,0.4987778663635254
13ARV240:image1:ArrayData,0.5003955364227295
13ARV240:image1:ArrayData,0.5047147274017334
13ARV240:image1:ArrayData,0.4991645812988281
13ARV240:image1:ArrayData,0.4995768070220947
13ARV240:image1:ArrayData,0.49999094009399414
13ARV240:image1:ArrayData,0.5006062984466553
13ARV240:image1:ArrayData,0.49788951873779297
13ARV240:image1:ArrayData,0.5010700225830078
13ARV240:image1:ArrayData,0.5038995742797852
13ARV240:image1:ArrayData,0.49292945861816406
13ARV240:image1:ArrayData,0.5187184810638428
13ARV240:image1:ArrayData,0.4871385097503662
13ARV240:image1:ArrayData,0.4998311996459961
13ARV240:image1:ArrayData,0.5014111995697021
13ARV240:image1:ArrayData,0.5119638442993164
13ARV240:image1:ArrayData,0.49318718910217285
13ARV240:image1:ArrayData,0.492887020111084
