pv,frame_interval_sec
13ARV240:image1:ArrayData,0.0022974014282226562
13ARV240:image1:ArrayData,0.2137925624847412
13ARV240:image1:ArrayData,0.1971573829650879
13ARV240:image1:ArrayData,0.19535493850708008
13ARV240:image1:ArrayData,0.19492101669311523
13ARV240:image1:ArrayData,0.20453190803527832
13ARV240:image1:ArrayData,0.1994314193725586
13ARV240:image1:ArrayData,0.20100069046020508
13ARV240:image1:ArrayData,0.19867968559265137
13ARV240:image1:ArrayData,0.1946704387664795
13ARV240:image1:ArrayData,0.20175623893737793
13ARV240:image1:ArrayData,0.2009596824645996
13ARV240:image1:ArrayData,0.2068169116973877
13ARV240:image1:ArrayData,0.19459271430969238
13ARV240:image1:ArrayData,0.1976943016052246
13ARV240:image1:ArrayData,0.19720721244812012
13ARV240:image1:ArrayData,0.2031402587890625
13ARV240:image1:ArrayData,0.19823384284973145
13ARV240:image1:ArrayData,0.19791364669799805
13ARV240:image1:ArrayData,0.20082592964172363
13ARV240:image1:ArrayData,0.208726167678833
13ARV240:image1:ArrayData,0.19287419319152832
13ARV240:image1:ArrayData,0.20015692710876465
13ARV240:image1:ArrayData,0.20241189002990723
13ARV240:image1:ArrayData,0.19736599922180176
13ARV240:image1:ArrayData,0.20169639587402344
13ARV240:image1:ArrayData,0.1988060474395752
13ARV240:image1:ArrayData,0.2075815200805664
13ARV240:image1:ArrayData,0.19310307502746582
13ARV240:image1:ArrayData,0.20735549926757812
13ARV240:image1:ArrayData,0.19500136375427246
13ARV240:image1:ArrayData,0.19758367538452148
13ARV240:image1:ArrayData,0.20042014122009277
13ARV240:image1:ArrayData,0.20705652236938477
13ARV240:image1:ArrayData,0.19216084480285645
13ARV240:image1:ArrayData,0.20306801795959473
13ARV240:image1:ArrayData,0.1973888874053955
13ARV240:image1:ArrayData,0.19985270500183105
13ARV240:image1:ArrayData,0.20325708389282227
13ARV240:image1:ArrayData,0.2042694091796875
13ARV240:image1:ArrayData,0.19674348831176758
13ARV240:image1:ArrayData,0.20350313186645508
13ARV240:image1:ArrayData,0.1947309970855713
13ARV240:image1:ArrayData,0.20007944107055664
13ARV240:image1:ArrayData,0.20183467864990234
13ARV240:image1:ArrayData,0.19446539878845215
13ARV240:image1:ArrayData,0.20241689682006836
13ARV240:image1:ArrayData,0.19964599609375
13ARV240:image1:ArrayData,0.20137476921081543
13ARV240:image1:ArrayData,0.20128464698791504
13ARV240:image1:ArrayData,0.19888687133789062
13ARV240:image1:ArrayData,0.19911909103393555
13ARV240:image1:ArrayData,0.20241498947143555
13ARV240:image1:ArrayData,0.19681715965270996
13ARV240:image1:ArrayData,0.20033025741577148
13ARV240:image1:ArrayData,0.2031722068786621
13ARV240:image1:ArrayData,0.20259666442871094
13ARV240:image1:ArrayData,0.19501614570617676
13ARV240:image1:ArrayData,0.20221400260925293
13ARV240:image1:ArrayData,0.19747543334960938
13ARV240:image1:ArrayData,0.20053434371948242
13ARV240:image1:ArrayData,0.198333740234375
13ARV240:image1:ArrayData,0.20447897911071777
13ARV240:image1:ArrayData,0.1971752643585205
13ARV240:image1:ArrayData,0.20151185989379883
13ARV240:image1:ArrayData,0.20489954948425293
13ARV240:image1:ArrayData,0.19255328178405762
13ARV240:image1:ArrayData,0.19994282722473145
13ARV240:image1:ArrayData,0.20050477981567383
13ARV240:image1:ArrayData,0.20049047470092773
13ARV240:image1:ArrayData,0.2035834789276123
13ARV240:image1:ArrayData,0.20198798179626465
13ARV240:image1:ArrayData,0.1971879005432129
13ARV240:image1:ArrayData,0.20013070106506348
13ARV240:image1:ArrayData,0.20037388801574707
13ARV240:image1:ArrayData,0.19936680793762207
13ARV240:image1:ArrayData,0.20527243614196777
13ARV240:image1:ArrayData,0.20109224319458008
13ARV240:image1:ArrayData,0.19203901290893555
13ARV240:image1:ArrayData,0.20118236541748047
13ARV240:image1:ArrayData,0.20708656311035156
13ARV240:image1:ArrayData,0.19107675552368164
13ARV240:image1:ArrayData,0.20191144943237305
13ARV240:image1:ArrayData,0.19786357879638672
13ARV240:image1:ArrayData,0.2067546844482422
13ARV240:image1:ArrayData,0.20285773277282715
13ARV240:image1:ArrayData,0.199920654296875
13ARV240:image1:ArrayData,0.19502544403076172
13ARV240:image1:ArrayData,0.19750523567199707
13ARV240:image1:ArrayData,0.2092289924621582
13ARV240:image1:ArrayData,0.1908721923828125
13ARV240:image1:ArrayData,0.19976568222045898
13ARV240:image1:ArrayData,0.20236873626708984
13ARV240:image1:ArrayData,0.20624804496765137
13ARV240:image1:ArrayData,0.19443154335021973
13ARV240:image1:ArrayData,0.20235919952392578
13ARV240:image1:ArrayData,0.19716858863830566
13ARV240:image1:ArrayData,0.20555591583251953
13ARV240:image1:ArrayData,0.19509482383728027
13ARV240:image1:ArrayData,0.20241665840148926
13ARV240:image1:ArrayData,0.19769835472106934
13ARV240:image1:ArrayData,0.2054443359375
13ARV240:image1:ArrayData,0.20127034187316895
13ARV240:image1:ArrayData,0.20018362998962402
13ARV240:image1:ArrayData,0.19324541091918945
13ARV240:image1:ArrayData,0.19556403160095215
13ARV240:image1:ArrayData,0.20189785957336426
13ARV240:image1:ArrayData,0.20305514335632324
13ARV240:image1:ArrayData,0.21000289916992188
13ARV240:image1:ArrayData,0.19498252868652344
13ARV240:image1:ArrayData,0.20038676261901855
13ARV240:image1:ArrayData,0.19274210929870605
13ARV240:image1:ArrayData,0.1990656852722168
13ARV240:image1:ArrayData,0.2021467685699463
13ARV240:image1:ArrayData,0.19996213912963867
13ARV240:image1:ArrayData,0.19680142402648926
13ARV240:image1:ArrayData,0.1998293399810791
13ARV240:image1:ArrayData,0.20885777473449707
13ARV240:image1:ArrayData,0.19436264038085938
13ARV240:image1:ArrayData,0.20128393173217773
13ARV240:image1:ArrayData,0.2082655429840088
13ARV240:image1:ArrayData,0.18977022171020508
13ARV240:image1:ArrayData,0.19932842254638672
13ARV240:image1:ArrayData,0.19969820976257324
13ARV240:image1:ArrayData,0.20795512199401855
13ARV240:image1:ArrayData,0.19083881378173828
13ARV240:image1:ArrayData,0.210402250289917
13ARV240:image1:ArrayData,0.1897907257080078
13ARV240:image1:ArrayData,0.2026655673980713
13ARV240:image1:ArrayData,0.20631980895996094
13ARV240:image1:ArrayData,0.2011563777923584
13ARV240:image1:ArrayData,0.19170928001403809
13ARV240:image1:ArrayData,0.20043277740478516
13ARV240:image1:ArrayData,0.20810389518737793
13ARV240:image1:ArrayData,0.19001412391662598
13ARV240:image1:ArrayData,0.2028672695159912
13ARV240:image1:ArrayData,0.20357227325439453
13ARV240:image1:ArrayData,0.20064306259155273
13ARV240:image1:ArrayData,0.19718480110168457
13ARV240:image1:ArrayData,0.19872188568115234
13ARV240:image1:ArrayData,0.2093658447265625
13ARV240:image1:ArrayData,0.20270586013793945
13ARV240:image1:ArrayData,0.18608808517456055
13ARV240:image1:ArrayData,0.20935726165771484
13ARV240:image1:ArrayData,0.19173359870910645
13ARV240:image1:ArrayData,0.20194721221923828
13ARV240:image1:ArrayData,0.19942641258239746
13ARV240:image1:ArrayData,0.1995067596435547
13ARV240:image1:ArrayData,0.20714521408081055
13ARV240:image1:ArrayData,0.19333791732788086
13ARV240:image1:ArrayData,0.2061629295349121
13ARV240:image1:ArrayData,0.19910311698913574
13ARV240:image1:ArrayData,0.19703173637390137
13ARV240:image1:ArrayData,0.20305275917053223
13ARV240:image1:ArrayData,0.19452738761901855
13ARV240:image1:ArrayData,0.20682549476623535
13ARV240:image1:ArrayData,0.19179940223693848
13ARV240:image1:ArrayData,0.21602296829223633
13ARV240:image1:ArrayData,0.18839406967163086
13ARV240:image1:ArrayData,0.19926810264587402
13ARV240:image1:ArrayData,0.19899797439575195
13ARV240:image1:ArrayData,0.19957304000854492
13ARV240:image1:ArrayData,0.20452404022216797
13ARV240:image1:ArrayData,0.20243382453918457
13ARV240:image1:ArrayData,0.1922130584716797
