pv,frame_interval_sec
13ARV240:image1:ArrayData,2.225597381591797
13ARV240:image1:ArrayData,3.000473976135254
13ARV240:image1:ArrayData,2.9980380535125732
13ARV240:image1:ArrayData,3.000016450881958
13ARV240:image1:ArrayData,3.0095109939575195
13ARV240:image1:ArrayData,2.998436212539673
13ARV240:image1:ArrayData,2.9956297874450684
13ARV240:image1:ArrayData,3.000241994857788
13ARV240:image1:ArrayData,2.9974913597106934
13ARV240:image1:ArrayData,3.0074150562286377
13ARV240:image1:ArrayData,2.993077278137207
13ARV240:image1:ArrayData,3.0101478099823
13ARV240:image1:ArrayData,2.9877688884735107
13ARV240:image1:ArrayData,3.0039572715759277
13ARV240:image1:ArrayData,2.9999513626098633
13ARV240:image1:ArrayData,3.0019443035125732
13ARV240:image1:ArrayData,3.0086493492126465
13ARV240:image1:ArrayData,2.9892702102661133
13ARV240:image1:ArrayData,3.0069868564605713
13ARV240:image1:ArrayData,2.9900455474853516
13ARV240:image1:ArrayData,3.001945972442627
13ARV240:image1:ArrayData,3.009809732437134
13ARV240:image1:ArrayData,2.992997169494629
13ARV240:image1:ArrayData,3.0026984214782715
13ARV240:image1:ArrayData,2.998555898666382
13ARV240:image1:ArrayData,2.997758626937866
13ARV240:image1:ArrayData,3.0019874572753906
13ARV240:image1:ArrayData,2.996485948562622
13ARV240:image1:ArrayData,3.0006051063537598
13ARV240:image1:ArrayData,3.0031943321228027
13ARV240:image1:ArrayData,2.9973349571228027
13ARV240:image1:ArrayData,3.0102932453155518
13ARV240:image1:ArrayData,2.991748809814453
13ARV240:image1:ArrayData,2.9999663829803467
13ARV240:image1:ArrayData,2.997814178466797
13ARV240:image1:ArrayData,3.0034146308898926
13ARV240:image1:ArrayData,2.9963440895080566
13ARV240:image1:ArrayData,3.009113073348999
13ARV240:image1:ArrayData,2.994990348815918
13ARV240:image1:ArrayData,3.0009939670562744
13ARV240:image1:ArrayData,3.002598285675049
13ARV240:image1:ArrayData,3.0011138916015625
13ARV240:image1:ArrayData,3.000277042388916
13ARV240:image1:ArrayData,2.99648380279541
13ARV240:image1:ArrayData,2.998509407043457
13ARV240:image1:ArrayData,3.0025010108947754
13ARV240:image1:ArrayData,2.993957281112671
13ARV240:image1:ArrayData,2.9983315467834473
13ARV240:image1:ArrayData,3.005140781402588
13ARV240:image1:ArrayData,3.000262975692749
13ARV240:image1:ArrayData,2.99682354927063
13ARV240:image1:ArrayData,2.9996612071990967
13ARV240:image1:ArrayData,2.9998271465301514
13ARV240:image1:ArrayData,3.000295400619507
13ARV240:image1:ArrayData,3.0105624198913574
13ARV240:image1:ArrayData,2.994558095932007
13ARV240:image1:ArrayData,2.999332904815674
13ARV240:image1:ArrayData,3.005845546722412
13ARV240:image1:ArrayData,2.995969533920288
13ARV240:image1:ArrayData,2.994845151901245
13ARV240:image1:ArrayData,3.003403425216675
13ARV240:image1:ArrayData,3.001800775527954
13ARV240:image1:ArrayData,2.9944264888763428
13ARV240:image1:ArrayData,3.0037035942077637
13ARV240:image1:ArrayData,2.99684476852417
13ARV240:image1:ArrayData,3.000157594680786
13ARV240:image1:ArrayData,3.0001320838928223
13ARV240:image1:ArrayData,3.0115621089935303
13ARV240:image1:ArrayData,2.996770143508911
13ARV240:image1:ArrayData,2.991401433944702
13ARV240:image1:ArrayData,3.002713441848755
13ARV240:image1:ArrayData,2.997887372970581
13ARV240:image1:ArrayData,3.002208709716797
13ARV240:image1:ArrayData,3.0034055709838867
